fill_time,close_time,symbol,side,setup,r_multiple,entry_balance,llm_grade,llm_score,llm_reason
2025-06-18T00:00:00+00:00,2025-06-18T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.3968,57997.43,skip,4,"Clear downtrend in recent bars (1.16091→1.14787 over 5 days, last 6 bars making lower lows) contradicts BUY direction despite being at prior_day_low support."
2025-06-18T00:00:00+00:00,2025-06-18T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.5692,57997.43,skip,4,"BUY signal against clear downtrend: last 6 bars show sustained selling from 1.3608 to 1.3419, violating HTF alignment."
2025-06-18T02:00:00+00:00,2025-06-18T05:00:00+00:00,XAUUSD,sell,gold_pullback,2.1997,57997.43,skip,3,"SELL signal conflicts with recent bullish momentum (last bars show recovery from 3379 to 3388, with prior bar reaching 3396) and price is not at a meaningful resistance level."
2025-06-18T07:45:00+00:00,2025-06-18T11:15:00+00:00,EURUSD,buy,london_breakout,0.0000,58635.31,B,4,"London breakout setup with clear uptrend from 1.1481→1.1504, but signal price is mid-range (not near prior_day_high 1.1539 or any meaningful level)."
2025-06-19T05:00:00+00:00,2025-06-19T09:00:00+00:00,XAUUSD,sell,gold_pullback,1.9997,60075.40,skip,3,"SELL signal conflicts with recent bullish momentum (price rallied from 3362.56 low to 3387.93 high in last bars) and signal price is mid-range, not at a meaningful resistance level."
2025-06-19T08:00:00+00:00,2025-06-20T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,1.5000,60075.40,skip,4,BUY signal against clear downtrend: price dropped from 1.1583 to 1.1469 over last 20 bars with lower lows and lower highs throughout.
2025-06-19T08:00:00+00:00,2025-06-20T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.2000,60075.40,skip,4,BUY signal against clear downtrend: price fell from 1.360 to 1.341 over last 20 bars with lower lows and lower highs throughout.
2025-06-20T07:00:00+00:00,2025-06-20T15:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,60676.08,A,5,"Clean London breakout with strong upward momentum through prior day high, price now 2.6% above prior_day_high establishing new range."
2025-06-20T20:00:00+00:00,2025-06-23T00:00:00+00:00,EURUSD,sell,failed_breakout_fade,7.2707,61484.09,skip,3,SELL signal contradicts recent strong uptrend (price rallied from 1.1456 to 1.15355 in last 5 bars) and current price is not at a meaningful resistance level.
2025-06-20T20:00:00+00:00,2025-06-23T00:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.1307,61484.09,skip,3,"Recent bars show strong uptrend (1.3419→1.35004 over 20 bars) contradicting SELL direction, and last_close 1.34699 is mid-range, not at a meaningful level."
2025-06-23T08:00:00+00:00,2025-06-23T12:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,64066.86,skip,3,"SELL signal conflicts with recent bullish momentum (spike from 3344 to 3396, now consolidating higher) and price is mid-range, not at a meaningful resistance level."
2025-06-23T08:30:00+00:00,2025-06-23T12:00:00+00:00,EURUSD,buy,london_breakout,-1.0000,64066.86,skip,3,BUY signal against clear downtrend from 1.1508 peak (05:30) through consolidation into lower range; last_close 1.1502 is 400+ pips below prior_day_high and not at a meaningful level.
2025-06-23T12:00:00+00:00,2025-06-23T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.5665,63426.19,skip,4,"Strong uptrend in last bars (145.009→147.596, +2.5% in 5 days) directly contradicts SELL direction, failing HTF trend alignment."
2025-06-24T08:00:00+00:00,2025-06-24T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,64240.11,skip,4,Strong uptrend in last bars (1.1467→1.16057) contradicts SELL direction; failed_breakout_fade requires rejection confirmation not present here.
2025-06-24T08:45:00+00:00,2025-06-24T10:30:00+00:00,EURUSD,buy,london_breakout,-1.0000,64240.11,skip,4,"Setup tag matches playbook and price is near prior day high, but recent bars show choppy consolidation with lower highs (1.16136→1.16096) and no clear uptrend momentum for a BUY."
2025-06-25T12:00:00+00:00,2025-06-25T18:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,63597.71,skip,3,"Price shows strong uptrend (3302→3335 peak) with last_close at 3327.16 still elevated, contradicting the SELL direction, and signal is not at a meaningful resistance level."
2025-06-26T04:00:00+00:00,2025-06-26T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,63597.71,skip,4,SELL signal contradicts strong uptrend with consecutive higher highs from 1.14516 to 1.16818 over recent bars.
2025-06-26T16:00:00+00:00,2025-06-26T20:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,63279.72,skip,3,"SELL signal contradicts strong recent uptrend (bars show rally from 3334→3350 then pullback to 3322), and current price is mid-range, not at a meaningful resistance level."
2025-06-26T20:00:00+00:00,2025-06-30T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.3226,62963.33,skip,3,"Price is in a strong uptrend (0.63719→0.65545) with consecutive higher highs and closes, contradicting the SELL direction, and current price is not at a meaningful resistance level."
2025-06-27T16:00:00+00:00,2025-06-30T00:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.7700,62963.33,skip,4,"Strong uptrend in last bars (1.1592→1.17464) contradicts SELL direction; failed_breakout_fade requires rejection, not continuation higher."
2025-06-30T07:00:00+00:00,2025-06-30T20:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,64566.57,skip,3,"Price is in clear uptrend (last 5 bars: 3263→3264→3274→3280→3279) making SELL counter-trend, and current level 3279 is mid-range, not at a meaningful resistance."
2025-06-30T16:00:00+00:00,2025-07-01T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.4086,64566.57,skip,3,"BUY signal against clear downtrend (last 4 bars declining from 1.3754 high to 1.36924) and not at a meaningful level (mid-range, 0.56% below prior_day_high)."
2025-07-01T04:00:00+00:00,2025-07-01T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,64243.74,skip,4,"Strong uptrend in last bars (1.16578→1.17969) contradicts SELL direction; failed breakout fade requires rejection, not continuation higher."
2025-07-01T04:00:00+00:00,2025-07-01T08:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,64243.74,skip,4,Clear downtrend in recent bars (145.17→143.56) makes this BUY against momentum; failed HTF alignment despite being near prior_day_low support.
2025-07-01T16:00:00+00:00,2025-07-02T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.9914,64378.89,skip,4,"HTF trend is clearly bullish with higher highs (1.37824, 1.37876) into signal time, making this SELL directionally misaligned."
2025-07-02T06:00:00+00:00,2025-07-03T15:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,64378.89,skip,3,"BUY signal against clear downtrend from 3354.51 high with lower lows forming, and price not at a meaningful support level."
2025-07-02T08:45:00+00:00,2025-07-02T14:30:00+00:00,EURUSD,sell,london_breakout,2.5054,64378.89,A,5,"Clear London breakout SELL with strong downward momentum from 1.1808 highs, price rejecting prior day high and now trading in lower range."
2025-07-02T16:00:00+00:00,2025-07-03T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,65826.39,skip,4,"Setup tag valid and price near prior_day_low support, but recent bars show strong downtrend (1.37475→1.36068, -140 pips in 12hrs) making BUY against momentum."
2025-07-07T03:00:00+00:00,2025-07-07T04:00:00+00:00,XAUUSD,sell,gold_pullback,1.9996,65826.39,skip,3,"Recent bars show downward momentum (3342.76→3328.83) aligning with the SELL, but price at 3328.83 is mid-range, not at a meaningful resistance level for a pullback fade."
2025-07-07T08:15:00+00:00,2025-07-07T11:45:00+00:00,EURUSD,sell,london_breakout,2.4837,66484.54,A,5,"Clear downtrend from 1.17878 to 1.17659, SELL signal at prior day low (exact match), london_breakout setup at 08:15 UTC aligns perfectly."
2025-07-07T12:00:00+00:00,2025-07-07T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,3.2485,67310.18,skip,4,"BUY signal against clear downtrend: last 3 bars show consecutive lower lows (1.36152→1.35784) and lower closes (1.36466→1.36162→1.35795), violating HTF trend alignment."
2025-07-07T12:00:00+00:00,2025-07-07T20:00:00+00:00,AUDUSD,buy,failed_breakout_fade,1.5000,67310.18,skip,3,"Strong downtrend in recent bars (0.6581→0.6490, -190 pips) contradicts BUY direction, and current price 0.64903 is not near any meaningful level (prior_day_low 0.65298 is 395 pips away)."
2025-07-07T20:00:00+00:00,2025-07-08T04:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.5326,68908.31,skip,4,"Clear downtrend in recent bars (1.17794→1.16938, making lower lows) contradicts BUY direction despite being at prior_day_low support."
2025-07-07T20:00:00+00:00,2025-07-08T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,68908.31,skip,3,"Strong uptrend in last bars (143.5→146.1) contradicts SELL direction, and signal price 146.111 is not near any meaningful level (prior_day_high 145.223 already broken, now 0.6% above)."
2025-07-08T08:00:00+00:00,2025-07-08T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,69780.88,skip,4,"SELL signal contradicts strong uptrend with last 8 bars showing clear higher highs from 144.3 to 146.4, making this directionally misaligned."
2025-07-08T16:00:00+00:00,2025-07-11T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,69431.98,skip,4,BUY signal against clear downtrend: last 4 bars show lower lows (1.36466→1.36164→1.36112→1.35771) with strong selling pressure.
2025-07-10T12:00:00+00:00,2025-07-10T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,69431.98,skip,4,SELL signal contradicts strong uptrend: price rallied from 0.6489 to 0.6556 with consecutive higher highs and higher lows over last 20 bars.
2025-07-10T16:00:00+00:00,2025-07-10T17:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,69084.82,A,5,"Gold pullback setup with clear uptrend (3311→3330 range), last_close at 3323.83 is near prior_day_high 3316.79 and within upper 20% of recent range, showing bullish momentum with higher highs througho"
2025-07-11T00:00:00+00:00,2025-07-15T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,68739.39,skip,4,Strong uptrend in last bars (0.64891→0.65868) contradicts SELL direction; failed breakout fade requires rejection not continuation.
2025-07-11T16:00:00+00:00,2025-07-14T04:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,68392.23,skip,4,"BUY signal against clear downtrend: last 6 bars show lower lows (1.36124→1.35034) and lower closes, violating HTF alignment."
2025-07-14T00:00:00+00:00,2025-07-14T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,3.4981,68392.23,skip,4,"BUY signal against clear downtrend: price dropped from 1.17433 to 1.16882 over last 20 bars with lower lows and lower highs, violating HTF trend alignment."
2025-07-14T09:00:00+00:00,2025-07-14T23:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,69246.48,skip,3,"Price is falling from recent highs (3373.94 → 3357.61) showing downward momentum against the BUY direction, and current price is mid-range, not at a meaningful support level."
2025-07-15T00:00:00+00:00,2025-07-15T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,68900.24,skip,4,Clear downtrend in recent bars (1.36186→1.34257) makes BUY against momentum despite being at prior day low support.
2025-07-15T00:00:00+00:00,2025-07-15T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,68900.24,skip,4,"SELL signal contradicts strong uptrend with last 6 bars making higher highs from 146.23 to 147.679, violating HTF trend alignment."
2025-07-15T16:00:00+00:00,2025-07-15T20:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,69072.50,skip,3,"BUY signal against clear downtrend from 0.65868 (Jul-10) to 0.65431 (Jul-15) with only minor bounce at signal time, and price not at meaningful level (0.65705 is mid-range, 3.6% below prior_day_high)."
2025-07-15T20:00:00+00:00,2025-07-16T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.4294,68727.13,skip,4,"BUY signal against clear downtrend: last bar dropped 80+ pips closing near session low at 1.15956, well below prior closes."
2025-07-16T00:00:00+00:00,2025-07-16T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.6050,68727.13,skip,4,BUY signal against clear downtrend: price dropped from 1.357 to 1.338 over last 20 bars with lower lows and lower highs throughout.
2025-07-16T04:00:00+00:00,2025-07-16T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.3668,68727.13,skip,4,"Despite being at prior day high (failed breakout context), recent bars show strong uptrend from 146.23 to 148.969, making this SELL directionally opposed to HTF momentum."
2025-07-16T14:00:00+00:00,2025-07-16T17:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,70457.14,skip,3,SELL signal contradicts strong uptrend (price rallied from 3324 to 3342 in recent hours) and current price 3334.87 is not at a meaningful resistance level.
2025-07-16T16:00:00+00:00,2025-07-17T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,71270.45,skip,4,"BUY signal against clear downtrend: last 4-bar sequence shows lower highs (1.16279→1.16257) and price just dropped 330 pips from 1.16775 to 1.15924, closing near lows at 1.15981."
2025-07-16T16:00:00+00:00,2025-07-17T04:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,71270.45,skip,4,"HTF trend is clearly down (from 0.658+ to 0.651 over recent bars), making this BUY against momentum; fails item 2."
2025-07-17T05:00:00+00:00,2025-07-17T06:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,70914.10,B,4,"Valid gold_pullback setup with bullish momentum recovery from overnight dip, but signal price (3343.87) sits mid-range, not at a meaningful support level."
2025-07-18T07:00:00+00:00,2025-07-18T08:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,70559.53,skip,3,SELL signal contradicts strong uptrend (price rallied from 3313 to 3344 in recent bars) and current price 3334.58 is not at a meaningful resistance level.
2025-07-21T03:00:00+00:00,2025-07-21T08:00:00+00:00,XAUUSD,buy,gold_pullback,2.1996,70206.73,skip,3,"Price is in a downtrend from 3361.24 high with lower highs (3360→3357→3353→3350), making this BUY signal counter-trend, and current price 3349.15 is mid-range, not at a meaningful support level."
2025-07-22T06:00:00+00:00,2025-07-23T03:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,70978.88,skip,0,"parse_error: {
  ""item1"": true,
  ""item2"": false,
  ""item3"": true,
  ""item4"": true,
  ""item5"""
2025-07-22T20:00:00+00:00,2025-07-23T04:00:00+00:00,GBPUSD,sell,failed_breakout_fade,0.0000,70978.88,skip,4,"Setup tag valid and price at prior day high, but SELL signal contradicts strong uptrend visible in last bars (1.34002→1.35289, +950 pips in 5 days)."
2025-07-23T08:30:00+00:00,2025-07-23T10:00:00+00:00,EURUSD,sell,london_breakout,-1.0000,71688.62,skip,3,"SELL signal conflicts with recent upward momentum (06:15-06:30 spike to 1.17456) and price is mid-range, not at a meaningful resistance level."
2025-07-23T15:00:00+00:00,2025-07-23T18:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,71330.18,A,5,"Gold pullback setup with clear upward momentum recovery from 3420s to 3428, near prior day high resistance turned support."
2025-07-24T00:00:00+00:00,2025-07-24T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.4719,70973.53,skip,4,Strong uptrend in last bars (1.3403→1.35778) contradicts SELL direction; failed_breakout_fade requires rejection evidence not present here.
2025-07-25T04:00:00+00:00,2025-07-25T08:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,71850.74,skip,3,"SELL signal contradicts clear uptrend in last 6 bars (146.013→147.201) and price is mid-range, not at a meaningful resistance level."
2025-07-25T16:00:00+00:00,2025-07-28T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,1.5000,71491.49,skip,3,"Recent bars show clear downward momentum (1.17736→1.17177) contradicting the BUY direction, and price is mid-range, not at a meaningful support level."
2025-07-25T16:00:00+00:00,2025-07-28T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,71491.49,skip,4,"Recent bars show clear downtrend (from 0.66242 high down to 0.65586), making this BUY signal against momentum despite being at a meaningful level near prior_day_low."
2025-07-28T07:30:00+00:00,2025-07-28T10:15:00+00:00,EURUSD,sell,london_breakout,2.4826,71491.49,skip,3,"SELL signal conflicts with recent upward momentum (last bars show recovery from 1.1747 to 1.1751) and price is not at a meaningful level (mid-range, not near prior_day_high of 1.17465)."
2025-07-28T08:00:00+00:00,2025-07-28T16:00:00+00:00,XAUUSD,sell,gold_pullback,1.9998,72027.67,skip,4,"Recent bars show strong upward momentum (3329→3343 last 3 hours), contradicting the SELL direction; HTF trend is UP not down."
2025-07-28T12:00:00+00:00,2025-07-28T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,72915.11,skip,4,BUY signal against clear downtrend: price fell from 1.35877 to 1.34201 over recent bars with lower lows and lower highs throughout.
2025-07-28T12:00:00+00:00,2025-07-28T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,72915.11,skip,3,"Price is in strong uptrend (146.01→148.27 over last 20 bars) making SELL against momentum, and current price 148.27 is not near any meaningful level (prior_day_high 147.94 already broken, no rejection"
2025-07-28T20:00:00+00:00,2025-07-29T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,72906.17,skip,4,"BUY signal against clear downtrend: price dropped from 0.66242 to 0.65158, last 5 bars show lower lows and bearish momentum."
2025-07-29T04:00:00+00:00,2025-07-29T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,72906.17,skip,4,"Strong downtrend evident in last bars (1.177→1.158, -190 pips) makes BUY against momentum; fails HTF alignment check."
2025-07-29T04:00:00+00:00,2025-07-29T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,72906.17,skip,4,"Strong downtrend from 1.358 to 1.334 over recent bars contradicts BUY direction; last close 1.33446 is making lower lows, not trending up."
2025-07-29T10:00:00+00:00,2025-07-29T18:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,72177.11,skip,3,"Price is in clear uptrend (last 6 bars: 3312→3314→3312→3317→3320→3317) making SELL directionally misaligned, and current level 3316.92 is mid-range, not at a meaningful resistance."
2025-07-29T16:00:00+00:00,2025-07-30T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,3.0192,72177.11,skip,4,SELL signal contradicts strong uptrend with consecutive higher highs from 146.537 to 148.688 over recent bars.
2025-07-30T16:00:00+00:00,2025-07-30T20:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,72905.82,skip,4,"Strong downtrend evident in recent bars (1.176→1.147), making this BUY signal against HTF momentum despite being near prior_day_low support."
2025-07-31T00:00:00+00:00,2025-07-31T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,72541.29,skip,4,Strong downtrend in recent bars (1.344→1.323) contradicts BUY direction; HTF momentum is clearly bearish.
2025-07-31T08:15:00+00:00,2025-07-31T10:30:00+00:00,EURUSD,buy,london_breakout,0.0000,73085.35,skip,3,"BUY signal against clear downtrend from 1.14371 (04:30) through 1.14072 low (06:15), recent bounce is weak and price remains well below session highs."
2025-08-01T00:00:00+00:00,2025-08-01T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.3615,73085.35,skip,4,BUY signal against clear downtrend: price dropped from 0.6536 to 0.64245 over last 20 bars with lower lows and lower highs throughout.
2025-08-01T04:00:00+00:00,2025-08-01T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.6923,73085.35,skip,4,"SELL signal contradicts strong uptrend with price rallying from 147.95 to 150.73 over last 20 bars, making higher highs throughout."
2025-08-01T07:00:00+00:00,2025-08-01T13:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,73085.35,skip,3,SELL signal conflicts with recent bullish momentum (last 3 bars show recovery from 3283.80 to 3291.39) and price is not at a meaningful resistance level.
2025-08-01T08:45:00+00:00,2025-08-01T10:45:00+00:00,EURUSD,buy,london_breakout,-1.0000,73948.32,A,5,"Clean London breakout with strong upward momentum from 1.14067 low, breaking above consolidation near prior day high resistance at 1.14494 (within 0.19%)."
2025-08-01T12:00:00+00:00,2025-08-01T20:00:00+00:00,EURUSD,buy,failed_breakout_fade,4.0090,74562.42,skip,4,"Recent bars show clear downtrend (1.1588→1.1406) with lower lows and lower highs, making a BUY directionally misaligned with HTF momentum."
2025-08-01T12:00:00+00:00,2025-08-01T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.9748,74562.42,skip,4,BUY signal against clear downtrend: price dropped from 1.3365 to 1.3159 over last 20 bars with consistent lower lows and lower highs.
2025-08-04T00:00:00+00:00,2025-08-04T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.3729,76800.62,skip,4,"Strong downtrend in last bars (150.911→147.342, -2.4%) makes BUY against momentum; signal at prior_day_low qualifies item5 but item2 fails."
2025-08-04T16:00:00+00:00,2025-08-06T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,77711.82,skip,4,"Recent bars show clear upward momentum (1.31595→1.32974) with higher highs and higher lows, contradicting the SELL direction."
2025-08-05T08:15:00+00:00,2025-08-05T16:30:00+00:00,EURUSD,sell,london_breakout,0.0000,77711.82,A,5,"Clear downtrend from 1.15857 to 1.15567, SELL at prior day low support break during London open qualifies as valid breakout setup."
2025-08-05T09:00:00+00:00,2025-08-05T13:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,77711.82,skip,3,BUY signal against recent downtrend (price dropped from 3382 to 3371 over last 5 hours before minor bounce) and not at a meaningful support level.
2025-08-06T08:00:00+00:00,2025-08-06T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,-1.0000,77323.26,skip,4,"Recent bars show clear uptrend (1.1537→1.1582→1.1576→1.1574→1.1583) with higher lows and price near prior_day_high, contradicting the SELL direction."
2025-08-06T08:00:00+00:00,2025-08-06T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,77323.26,skip,4,"Recent bars show clear uptrend (0.64528→0.64929) with higher highs and higher lows, contradicting the SELL direction."
2025-08-06T17:00:00+00:00,2025-08-07T03:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,76161.47,skip,3,"Despite valid gold_pullback setup, price shows strong downtrend from 3385 to 3358 with last_close at 3371.64 still well below recent highs and not at a meaningful support level."
2025-08-07T04:00:00+00:00,2025-08-07T08:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,75780.66,skip,3,"BUY signal against clear downtrend from 3379 high, and current price 3372.4 is mid-range, not at a meaningful support level."
2025-08-08T07:00:00+00:00,2025-08-08T14:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,75780.66,A,5,"Gold pullback setup with clear uptrend resumption after pullback from 3408 high, last close near prior day high resistance."
2025-08-08T08:00:00+00:00,2025-08-08T10:00:00+00:00,EURUSD,sell,london_breakout,0.0000,75780.66,skip,3,"SELL signal conflicts with recent upward momentum (price climbed from 1.16567 to 1.16578 over last 5 bars) and signal price is mid-range, not at a meaningful level."
2025-08-08T16:00:00+00:00,2025-08-11T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.2973,75401.76,skip,4,SELL signal contradicts recent strong upward momentum from 147.14 to 147.836 with higher highs in last 4 bars.
2025-08-11T08:00:00+00:00,2025-08-11T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.2803,76267.86,skip,4,SELL signal contradicts strong uptrend with last close at 1.34653 making higher highs from 1.33007 five days ago.
2025-08-12T04:00:00+00:00,2025-08-12T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,1.5000,77137.41,skip,0,"parse_error: {
  ""item1"": true,
  ""item2"": false,
  ""item3"": true,
  ""item4"": true,
  ""item5"""
2025-08-12T09:00:00+00:00,2025-08-13T17:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,77137.41,skip,3,SELL signal conflicts with recent upward momentum (last 5 bars show recovery from 3342 to 3354) and price is not at a meaningful resistance level.
2025-08-12T12:00:00+00:00,2025-08-13T12:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.8820,77715.94,skip,3,"BUY signal contradicts clear downtrend in recent bars (0.65235→0.6492) and price is mid-range, not at a meaningful support level."
2025-08-13T12:00:00+00:00,2025-08-14T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,78835.82,skip,4,"HTF trend is strongly bullish with recent bars making higher highs (1.16793→1.16836→1.17135), contradicting the SELL direction."
2025-08-13T12:00:00+00:00,2025-08-13T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,78835.82,skip,3,"BUY signal at 147.26 contradicts recent downward momentum (last bar dropped from 147.92 to 147.26, a sharp 66-pip decline) and price is not at a meaningful level (mid-range, not near prior day low 146"
2025-08-13T16:00:00+00:00,2025-08-14T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,78441.64,skip,4,"Recent bars show strong upward momentum (0.6492→0.65443), contradicting the SELL direction; HTF trend is clearly bullish, not aligned with fade setup."
2025-08-14T04:00:00+00:00,2025-08-14T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,0.0000,77663.75,skip,4,Strong uptrend in last bars (1.342→1.358) contradicts SELL direction; failed breakout fade requires prior rejection not continuation.
2025-08-14T08:00:00+00:00,2025-08-14T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.8760,77663.75,skip,4,"BUY signal at 146.375 contradicts clear downtrend with last 6 bars making lower lows from 148.511 to 146.375, failing HTF trend alignment."
2025-08-15T10:00:00+00:00,2025-08-15T21:00:00+00:00,XAUUSD,sell,gold_pullback,0.5066,79371.83,skip,3,"SELL signal conflicts with clear uptrend (price rallied from 3333 to 3345 in last 5 bars) and current price is mid-range, not at a meaningful resistance level."
2025-08-18T00:00:00+00:00,2025-08-18T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.3327,79572.89,skip,4,"SELL signal contradicts clear uptrend in last 6 bars (1.16338→1.17066, +728 pips), making this directionally misaligned despite valid failed_breakout_fade setup tag."
2025-08-18T16:00:00+00:00,2025-08-18T17:00:00+00:00,XAUUSD,sell,gold_pullback,2.1991,80501.01,skip,4,"Setup tag matches playbook and price is near prior day high, but recent bars show strong uptrend (3327→3358→3349) making this SELL against momentum."
2025-08-19T00:00:00+00:00,2025-08-19T04:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,81386.16,skip,3,"BUY signal against clear downtrend (last 5 bars declining from 1.3562 to 1.35012) and price not at meaningful level (mid-range, 0.8% below prior_day_high)."
2025-08-19T04:00:00+00:00,2025-08-19T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,80979.23,skip,4,"BUY signal against clear downtrend: price dropped from 1.1708 to 1.1658 over recent bars with lower highs and lower lows, violating HTF trend alignment."
2025-08-19T04:00:00+00:00,2025-08-20T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.0622,80979.23,skip,4,"Setup tag valid and price near prior_day_high, but recent bars show clear uptrend (146.85→147.77) contradicting the SELL direction."
2025-08-19T09:00:00+00:00,2025-08-19T10:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,80979.23,skip,3,SELL signal conflicts with recent uptrend (last 5 bars show recovery from 3330 to 3336-3338 range) and price is not at a meaningful resistance level.
2025-08-20T00:00:00+00:00,2025-08-20T04:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,80574.33,skip,4,"BUY signal against clear downtrend: last 6 bars show lower lows from 0.65234 to 0.64489, contradicting bullish direction."
2025-08-21T08:00:00+00:00,2025-08-21T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,81006.43,skip,4,"HTF trend is clearly bearish with lower lows from 1.356 to 1.345 over recent bars, making this BUY directionally misaligned."
2025-08-21T08:00:00+00:00,2025-08-21T16:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,81006.43,skip,4,Clear downtrend from 0.6523 to 0.6419 over recent bars makes BUY directionally misaligned despite being near prior_day_low support.
2025-08-21T12:00:00+00:00,2025-08-21T13:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,81006.43,skip,3,BUY signal against clear downtrend (price dropped from 3352 to 3339 over recent hours) and not at a meaningful support level.
